0,1.262557768690364,0.26707130359775144,-0.8789056740306922,-1.2566498028082917,1.2899011961659421,-0.27389354493748796,1.274319402532643,1.0932943700023317,0.0
-0.1438,1.2709030413170939,0.26756198565084954,-0.9047517335404854,-1.2547919565833072,1.302977702272206,-0.2688678915700584,1.2873419722292478,1.1168218395905902,0.0
-0.0640340000000004,1.2996590007550288,0.2751866976144919,-0.967670810414321,-1.2420022400537967,1.3276015584645942,-0.25144266024269935,1.3330583907179698,1.1171076129871937,0.0
0.192066,1.3111498478036694,0.27871739079420643,-1.1091703916364524,-1.0330168028473627,1.3075901153742344,-0.2312258006451655,1.4721400673667993,1.022527765371244,0.0
0.0640660000000004,1.5259287769378986,0.21396828961849845,-1.7548777742758137,-0.9020138858132789,1.4095133122110075,-0.21211136227063943,1.6010214617037322,1.012546072979863,0.0
0.127933,1.549328947722082,0.19864112373878284,-1.9873062038172076,-0.9336989742371573,1.4483796145968264,-0.21273063393426495,1.746566031716817,1.0195182422802516,0.0
0.735766,1.57279248330417,0.19276163997242124,-2.0739651100293184,-0.8428059897815499,1.4654413054000623,-0.23169216627840683,1.7805641744315575,0.9181140874931235,0.0
0.991666,1.5669360643387582,0.19496898356895853,-2.063269402555711,-0.8428499996505368,1.470753731389332,-0.21450581604690488,1.7778646238367828,0.9299636372244873,0.0
0.8637,1.5495059928802153,0.19767833796651568,-2.0616961121596944,-0.8323886973934078,1.4228912029380143,-0.20699687656503563,1.6822221094771266,0.9101626248773873,0.0
0.9277,1.5422840906703985,0.20451638405597872,-1.9987647484720978,-0.798596646788762,1.4145259985537482,-0.19909617560505755,1.6113695494142248,0.8900442025976174,0.0
1.200066,1.5552845072832677,0.20687788019543474,-1.9673961850688695,-0.7756203580309675,1.3858101212008866,-0.18624839574733532,1.56992408020288,0.8793151486124025,0.0
1.0717,1.5426957674300255,0.24607310934204674,-1.8014194166232036,-0.6950357191232008,1.3454277503852605,-0.17934523906513533,1.5444991070601706,0.8407648941491046,0.0
1.135766,1.5330734176541632,0.31196313618928584,-1.4679626207446574,-0.6566430125384106,1.2572306372570583,-0.19028805353770673,1.4394538416290852,0.7726577959168881,0.0
1.327933,1.5206008690442645,0.36187319090175607,-1.0126308695018316,-0.7872920037331914,1.3012383368127152,-0.19921322404292652,1.3506606500438647,0.8779904597213428,0.0
1.263933,1.4608364875234177,0.3673252763218722,-0.9273188086744769,-1.0181901188392595,1.3518710138092551,-0.22420309818559048,1.2903610482504506,0.9706307386538895,0.0
1.392,1.3280453073956084,0.35096306520845566,-0.900432450116222,-1.1870805075415038,1.3755444373272903,-0.23095752076302767,1.2679304565299532,1.021985609628424,0.0
1.599833,1.2618494404531613,0.3391212059780728,-0.9176580476577266,-1.2914929343460002,1.422197966368092,-0.23714898751101354,1.154111188653191,1.0583503451188454,0.0
1.472133,1.2548173623567425,0.3272375331751656,-0.9057666049741043,-1.3953223899864633,1.4539167559487225,-0.24818798562138,1.1409388604446882,1.0553817996584796,0.0
1.535866,1.2469889905823104,0.3176929262824184,-0.9185723567085224,-1.414840186169376,1.5466175073075015,-0.2557869560066526,1.187921303595488,1.1028389932296099,0.0
1.807866,1.2152723552240168,0.29921783611328756,-0.9539415576540421,-1.4214327364097725,1.552221414852534,-0.2613646061826205,1.1942337544897632,1.0774566478001457,0.0
1.663866,1.2138563701866736,0.29787016605566485,-1.0507184734238644,-1.4092653954667262,1.5953278602382097,-0.259827098107273,1.211766638012733,1.1017965134767076,0.0
1.7282,1.2198648585690826,0.29383264055423597,-1.0673185718765241,-1.3821903047546442,1.5873327182235624,-0.260371982351685,1.225652040928982,1.0959667142507223,0.0
2.000033,1.2121489727142811,0.28364021548826246,-1.0540022971492,-1.3158412100174715,1.6119174698064018,-0.26381133875543905,1.2308379347416807,1.0931005517693868,0.0
1.8719,1.2196574048425237,0.2907982445299857,-1.1032480135354423,-1.3102118460529293,1.5641853758197943,-0.26349194048298474,1.2160900755027126,1.0806992430136515,0.0
1.936033,1.2038214650576218,0.27340215865886797,-1.0955792165749991,-1.1548726511134133,1.4339618612954985,-0.25452076117613465,1.1898031694379156,0.9487649109623404,0.0
2.2079,1.277878408545177,0.2923386574966258,-1.025743668954707,-0.9983327929693786,1.3451054118337777,-0.24838969431264712,1.1661220681566808,0.8858232518453573,0.0
2.0641,1.4004990093536187,0.30313123379448426,-0.9830840775995932,-0.9489762273492164,1.3419256412274407,-0.25215163280175945,1.2082723012105197,0.9997897797782684,0.0
2.128033,1.4075482796254954,0.29114882338557013,-0.9491332274094679,-0.9411358412905244,1.3139149625160773,-0.2552176919764848,1.1508532359008612,1.1291106348757278,0.0
2.4,1.397262642716083,0.27919674391465343,-0.9452658641337259,-1.0647601853293818,1.3179030001224477,-0.24741863895834926,1.171295004029595,1.200203224967389,0.0
2.272,1.353654445091349,0.2728943979011813,-0.9121981284446068,-1.1409683963573611,1.3313250383157142,-0.23597074060108847,1.1960475926163152,1.2465534776483742,0.0
2.336066,1.2941399331975343,0.27524541861568563,-0.9023229293780868,-1.2431686847426215,1.3135084291983243,-0.2257936547008208,1.174366986512517,1.2504599026975458,0.0
2.6079,1.2548191328952898,0.26866732580527763,-0.9123311935422146,-1.3278155462420558,1.3173726329795263,-0.22755024731749174,1.1849347516194575,1.249995403137565,0.0
2.464,1.2753938532355296,0.2735643031459889,-0.9857622432604707,-1.384709119467858,1.391590911400137,-0.23689087549007093,1.2401779014295313,1.295465708931931,0.0
2.528033,1.241244914745958,0.26881335275586093,-1.0373033134710214,-1.3575019358666451,1.4150239465063907,-0.2445083344965826,1.2231384520469297,1.1759228580684866,0.0
2.8,1.219015982946466,0.2600678799186118,-1.064770963850934,-1.3154686488225724,1.4853251184429686,-0.25441024555959135,1.2737482567964777,1.130926832734679,0.0
2.672133,1.2279867891365732,0.25844380853641313,-1.1026746363148445,-1.3069587667984905,1.4845711767037217,-0.25770111422891384,1.2856571239755377,1.1059449536905874,0.0
2.736066,1.230643378842085,0.25966032149018403,-1.1405850224019853,-1.3006517547238017,1.4806116473546593,-0.2590656718709301,1.2579261039461698,1.0589422232062864,0.0
3.008066,1.2259528755565277,0.26039349512390686,-1.170482489035496,-1.293776277653591,1.4743517878899757,-0.25691851726041404,1.2566243854157313,1.0582000268951925,0.0
